"key","externalId","sourceExternalId","targetExternalId"
"KAO-162534-KAO-162534-","KAO-162534-KAO-162534-","KAO-162534","KAO-162534-"
"KAO-166675-KAO-166675-","KAO-166675-KAO-166675-","KAO-166675","KAO-166675-"
"KAO-167942-KAO-167942-","KAO-167942-KAO-167942-","KAO-167942","KAO-167942-"
"KAO-176216-KAO-176216-","KAO-176216-KAO-176216-","KAO-176216","KAO-176216-"
"KAO-176368-KAO-176368-","KAO-176368-KAO-176368-","KAO-176368","KAO-176368-"
"KAO-176497-KAO-176497-","KAO-176497-KAO-176497-","KAO-176497","KAO-176497-"
"KAO-176819-KAO-176819-","KAO-176819-KAO-176819-","KAO-176819","KAO-176819-"
"MAO-011211-MAO-011211-","MAO-011211-MAO-011211-","MAO-011211","MAO-011211-"
"FAO-073479-FAO-073479-","FAO-073479-FAO-073479-","FAO-073479","FAO-073479-"
"FAO-074558-FAO-074558-","FAO-074558-FAO-074558-","FAO-074558","FAO-074558-"
"FAO-077044-FAO-077044-03","FAO-077044-FAO-077044-03","FAO-077044","FAO-077044-03"
"FAO-077064-FAO-077064-01","FAO-077064-FAO-077064-01","FAO-077064","FAO-077064-01"
"FAO-077072-FAO-077072-10","FAO-077072-FAO-077072-10","FAO-077072","FAO-077072-10"
"FAO-078436-FAO-078436-30","FAO-078436-FAO-078436-30","FAO-078436","FAO-078436-30"
"FAO-078970-FAO-078970-1","FAO-078970-FAO-078970-1","FAO-078970","FAO-078970-1"
"FAO-079056-FAO-079056-","FAO-079056-FAO-079056-","FAO-079056","FAO-079056-"
"FAO-079068-FAO-079068-10","FAO-079068-FAO-079068-10","FAO-079068","FAO-079068-10"
"FAO-079069-FAO-079069-10","FAO-079069-FAO-079069-10","FAO-079069","FAO-079069-10"
"FAO-079072-FAO-079072-10","FAO-079072-FAO-079072-10","FAO-079072","FAO-079072-10"
"FAO-079301-FAO-079301-","FAO-079301-FAO-079301-","FAO-079301","FAO-079301-"
"FAO-082764-FAO-082764-30","FAO-082764-FAO-082764-30","FAO-082764","FAO-082764-30"
"FAO-084927-FAO-084927-1","FAO-084927-FAO-084927-1","FAO-084927","FAO-084927-1"
"FAO-085055-FAO-085055-10","FAO-085055-FAO-085055-10","FAO-085055","FAO-085055-10"
"FAO-086039-FAO-086039-10","FAO-086039-FAO-086039-10","FAO-086039","FAO-086039-10"
"FAO-086040-FAO-086040-20","FAO-086040-FAO-086040-20","FAO-086040","FAO-086040-20"
"FAO-087548-FAO-087548-1","FAO-087548-FAO-087548-1","FAO-087548","FAO-087548-1"
"FAO-087558-FAO-087558-2","FAO-087558-FAO-087558-2","FAO-087558","FAO-087558-2"
"FAO-087989-FAO-087989-","FAO-087989-FAO-087989-","FAO-087989","FAO-087989-"
"FAO-087994-FAO-087994-5","FAO-087994-FAO-087994-5","FAO-087994","FAO-087994-5"
"FAO-091002-FAO-091002-10","FAO-091002-FAO-091002-10","FAO-091002","FAO-091002-10"
"FAO-091013-FAO-091013-30","FAO-091013-FAO-091013-30","FAO-091013","FAO-091013-30"
"FAO-091018-FAO-091018-10","FAO-091018-FAO-091018-10","FAO-091018","FAO-091018-10"
"FAO-091117-FAO-091117-20","FAO-091117-FAO-091117-20","FAO-091117","FAO-091117-20"
"FAO-091125-FAO-091125-10","FAO-091125-FAO-091125-10","FAO-091125","FAO-091125-10"
"FAO-091128-FAO-091128-10","FAO-091128-FAO-091128-10","FAO-091128","FAO-091128-10"
"FAO-091130-FAO-091130-20","FAO-091130-FAO-091130-20","FAO-091130","FAO-091130-20"
"FAO-091132-FAO-091132-20","FAO-091132-FAO-091132-20","FAO-091132","FAO-091132-20"
"FAO-091133-FAO-091133-20","FAO-091133-FAO-091133-20","FAO-091133","FAO-091133-20"
"FAO-091191-FAO-091191-10","FAO-091191-FAO-091191-10","FAO-091191","FAO-091191-10"
"FAO-091193-FAO-091193-30","FAO-091193-FAO-091193-30","FAO-091193","FAO-091193-30"
"FAO-091200-FAO-091200-10","FAO-091200-FAO-091200-10","FAO-091200","FAO-091200-10"
"FAO-091319-FAO-091319-","FAO-091319-FAO-091319-","FAO-091319","FAO-091319-"
"FAO-093568-FAO-093568-","FAO-093568-FAO-093568-","FAO-093568","FAO-093568-"
"FAO-094009-FAO-094009-","FAO-094009-FAO-094009-","FAO-094009","FAO-094009-"
"FAO-095556-FAO-095556-01","FAO-095556-FAO-095556-01","FAO-095556","FAO-095556-01"
"FAO-097949-FAO-097949-4","FAO-097949-FAO-097949-4","FAO-097949","FAO-097949-4"
"FAO-098036-FAO-098036-","FAO-098036-FAO-098036-","FAO-098036","FAO-098036-"
"FAO-099851-FAO-099851-01","FAO-099851-FAO-099851-01","FAO-099851","FAO-099851-01"
"FAO-100654-FAO-100654-01","FAO-100654-FAO-100654-01","FAO-100654","FAO-100654-01"
"FAO-102094-FAO-102094-","FAO-102094-FAO-102094-","FAO-102094","FAO-102094-"
"FAO-103314-FAO-103314-01","FAO-103314-FAO-103314-01","FAO-103314","FAO-103314-01"
"FAO-103392-FAO-103392-01","FAO-103392-FAO-103392-01","FAO-103392","FAO-103392-01"
"FAO-105843-FAO-105843-4","FAO-105843-FAO-105843-4","FAO-105843","FAO-105843-4"
"FAO-105921-FAO-105921-","FAO-105921-FAO-105921-","FAO-105921","FAO-105921-"
"FAO-106108-FAO-106108-01","FAO-106108-FAO-106108-01","FAO-106108","FAO-106108-01"
"FAO-106465-FAO-106465-1","FAO-106465-FAO-106465-1","FAO-106465","FAO-106465-1"
"FAO-108308-FAO-108308-01","FAO-108308-FAO-108308-01","FAO-108308","FAO-108308-01"
"FAO-109513-FAO-109513-01","FAO-109513-FAO-109513-01","FAO-109513","FAO-109513-01"
"FAO-110425-FAO-110425-1","FAO-110425-FAO-110425-1","FAO-110425","FAO-110425-1"
"FAO-111208-FAO-111208-1","FAO-111208-FAO-111208-1","FAO-111208","FAO-111208-1"
"FAO-112229-FAO-112229-1","FAO-112229-FAO-112229-1","FAO-112229","FAO-112229-1"
"FAO-112365-FAO-112365-01","FAO-112365-FAO-112365-01","FAO-112365","FAO-112365-01"
"FAO-113358-FAO-113358-02","FAO-113358-FAO-113358-02","FAO-113358","FAO-113358-02"
"FAO-113694-FAO-113694-02","FAO-113694-FAO-113694-02","FAO-113694","FAO-113694-02"
"FAO-115094-FAO-115094-01","FAO-115094-FAO-115094-01","FAO-115094","FAO-115094-01"
"FAO-115096-FAO-115096-01","FAO-115096-FAO-115096-01","FAO-115096","FAO-115096-01"
"FAO-115103-FAO-115103-01","FAO-115103-FAO-115103-01","FAO-115103","FAO-115103-01"
"FAO-116172-FAO-116172-","FAO-116172-FAO-116172-","FAO-116172","FAO-116172-"
"FAO-117413-FAO-117413-2","FAO-117413-FAO-117413-2","FAO-117413","FAO-117413-2"
"FAO-117756-FAO-117756-02","FAO-117756-FAO-117756-02","FAO-117756","FAO-117756-02"
"FAO-118237-FAO-118237-1","FAO-118237-FAO-118237-1","FAO-118237","FAO-118237-1"
"FAO-120601-FAO-120601-10","FAO-120601-FAO-120601-10","FAO-120601","FAO-120601-10"
"FAO-120798-FAO-120798-01","FAO-120798-FAO-120798-01","FAO-120798","FAO-120798-01"
"FAO-120801-FAO-120801-01","FAO-120801-FAO-120801-01","FAO-120801","FAO-120801-01"
"FAO-121017-FAO-121017-","FAO-121017-FAO-121017-","FAO-121017","FAO-121017-"
"FAO-127816-FAO-127816-02","FAO-127816-FAO-127816-02","FAO-127816","FAO-127816-02"
"FAO-127817-FAO-127817-01","FAO-127817-FAO-127817-01","FAO-127817","FAO-127817-01"
"FAO-127821-FAO-127821-01","FAO-127821-FAO-127821-01","FAO-127821","FAO-127821-01"
"FAO-128013-FAO-128013-10","FAO-128013-FAO-128013-10","FAO-128013","FAO-128013-10"
"FAO-131566-FAO-131566-","FAO-131566-FAO-131566-","FAO-131566","FAO-131566-"
"FAO-131574-FAO-131574-02","FAO-131574-FAO-131574-02","FAO-131574","FAO-131574-02"
"FAO-132556-FAO-132556-01","FAO-132556-FAO-132556-01","FAO-132556","FAO-132556-01"
"FAO-132557-FAO-132557-01","FAO-132557-FAO-132557-01","FAO-132557","FAO-132557-01"
"FAO-132558-FAO-132558-01","FAO-132558-FAO-132558-01","FAO-132558","FAO-132558-01"
"FAO-132559-FAO-132559-1","FAO-132559-FAO-132559-1","FAO-132559","FAO-132559-1"
"FAO-135260-FAO-135260-01","FAO-135260-FAO-135260-01","FAO-135260","FAO-135260-01"
"FAO-135265-FAO-135265-01","FAO-135265-FAO-135265-01","FAO-135265","FAO-135265-01"
"FAO-135268-FAO-135268-01","FAO-135268-FAO-135268-01","FAO-135268","FAO-135268-01"
"FAO-135697-FAO-135697-0308","FAO-135697-FAO-135697-0308","FAO-135697","FAO-135697-0308"
"FAO-137169-FAO-137169-10","FAO-137169-FAO-137169-10","FAO-137169","FAO-137169-10"
"FAO-137437-FAO-137437-1","FAO-137437-FAO-137437-1","FAO-137437","FAO-137437-1"
"FAO-139623-FAO-139623-01","FAO-139623-FAO-139623-01","FAO-139623","FAO-139623-01"
"FAO-139628-FAO-139628-01","FAO-139628-FAO-139628-01","FAO-139628","FAO-139628-01"
"FAO-140992-FAO-140992-","FAO-140992-FAO-140992-","FAO-140992","FAO-140992-"
"FAO-141099-FAO-141099-","FAO-141099-FAO-141099-","FAO-141099","FAO-141099-"
"FAO-141179-FAO-141179-","FAO-141179-FAO-141179-","FAO-141179","FAO-141179-"
"FAO-141202-FAO-141202-","FAO-141202-FAO-141202-","FAO-141202","FAO-141202-"
"FAO-142151-FAO-142151-01","FAO-142151-FAO-142151-01","FAO-142151","FAO-142151-01"
"FAO-142152-FAO-142152-01","FAO-142152-FAO-142152-01","FAO-142152","FAO-142152-01"
"FAO-143796-FAO-143796-","FAO-143796-FAO-143796-","FAO-143796","FAO-143796-"
"FAO-144891-FAO-144891-1","FAO-144891-FAO-144891-1","FAO-144891","FAO-144891-1"
"FAO-144894-FAO-144894-1","FAO-144894-FAO-144894-1","FAO-144894","FAO-144894-1"
"FAO-146883-FAO-146883-0204","FAO-146883-FAO-146883-0204","FAO-146883","FAO-146883-0204"
"FAO-147643-FAO-147643-01","FAO-147643-FAO-147643-01","FAO-147643","FAO-147643-01"
"FAO-147649-FAO-147649-02","FAO-147649-FAO-147649-02","FAO-147649","FAO-147649-02"
"FAO-147855-FAO-147855-","FAO-147855-FAO-147855-","FAO-147855","FAO-147855-"
"FAO-148112-FAO-148112-030","FAO-148112-FAO-148112-030","FAO-148112","FAO-148112-030"
"FAO-148145-FAO-148145-010","FAO-148145-FAO-148145-010","FAO-148145","FAO-148145-010"
"FAO-149167-FAO-149167-010","FAO-149167-FAO-149167-010","FAO-149167","FAO-149167-010"
"FAO-149255-FAO-149255-","FAO-149255-FAO-149255-","FAO-149255","FAO-149255-"
"FAO-150248-FAO-150248-01","FAO-150248-FAO-150248-01","FAO-150248","FAO-150248-01"
"FAO-150441-FAO-150441-","FAO-150441-FAO-150441-","FAO-150441","FAO-150441-"
"FAO-150442-FAO-150442-","FAO-150442-FAO-150442-","FAO-150442","FAO-150442-"
"FAO-150557-FAO-150557-","FAO-150557-FAO-150557-","FAO-150557","FAO-150557-"
"FAO-150882-FAO-150882-","FAO-150882-FAO-150882-","FAO-150882","FAO-150882-"
"FAO-150929-FAO-150929-","FAO-150929-FAO-150929-","FAO-150929","FAO-150929-"
"FAO-153035-FAO-153035-01","FAO-153035-FAO-153035-01","FAO-153035","FAO-153035-01"
"FAO-153042-FAO-153042-01","FAO-153042-FAO-153042-01","FAO-153042","FAO-153042-01"
"FAO-153043-FAO-153043-01","FAO-153043-FAO-153043-01","FAO-153043","FAO-153043-01"
"FAO-153048-FAO-153048-01","FAO-153048-FAO-153048-01","FAO-153048","FAO-153048-01"
"FAO-153052-FAO-153052-01","FAO-153052-FAO-153052-01","FAO-153052","FAO-153052-01"
"FAO-154519-FAO-154519-010","FAO-154519-FAO-154519-010","FAO-154519","FAO-154519-010"
"FAO-155258-FAO-155258-10","FAO-155258-FAO-155258-10","FAO-155258","FAO-155258-10"
"FAO-155739-FAO-155739-","FAO-155739-FAO-155739-","FAO-155739","FAO-155739-"
"IAO-026692-IAO-026692-","IAO-026692-IAO-026692-","IAO-026692","IAO-026692-"
"IAO-028371-IAO-028371-","IAO-028371-IAO-028371-","IAO-028371","IAO-028371-"
"IAO-033328-IAO-033328-","IAO-033328-IAO-033328-","IAO-033328","IAO-033328-"
"IAO-033714-IAO-033714-","IAO-033714-IAO-033714-","IAO-033714","IAO-033714-"
"IAO-033718-IAO-033718-","IAO-033718-IAO-033718-","IAO-033718","IAO-033718-"
"IAO-036173-IAO-036173-","IAO-036173-IAO-036173-","IAO-036173","IAO-036173-"
"IAO-036985-IAO-036985-1","IAO-036985-IAO-036985-1","IAO-036985","IAO-036985-1"
"KAO-078666-KAO-078666-","KAO-078666-KAO-078666-","KAO-078666","KAO-078666-"
"KAO-089867-KAO-089867-","KAO-089867-KAO-089867-","KAO-089867","KAO-089867-"
"KAO-090834-KAO-090834-","KAO-090834-KAO-090834-","KAO-090834","KAO-090834-"
"KAO-101247-KAO-101247-","KAO-101247-KAO-101247-","KAO-101247","KAO-101247-"
"KAO-104459-KAO-104459-1","KAO-104459-KAO-104459-1","KAO-104459","KAO-104459-1"
"KAO-105141-KAO-105141-","KAO-105141-KAO-105141-","KAO-105141","KAO-105141-"
"KAO-106735-KAO-106735-1","KAO-106735-KAO-106735-1","KAO-106735","KAO-106735-1"
"KAO-108034-KAO-108034-","KAO-108034-KAO-108034-","KAO-108034","KAO-108034-"
"KAO-112021-KAO-112021-","KAO-112021-KAO-112021-","KAO-112021","KAO-112021-"
"KAO-112910-KAO-112910-","KAO-112910-KAO-112910-","KAO-112910","KAO-112910-"
"KAO-117926-KAO-117926-","KAO-117926-KAO-117926-","KAO-117926","KAO-117926-"
"KAO-124080-KAO-124080-","KAO-124080-KAO-124080-","KAO-124080","KAO-124080-"
"KAO-126820-KAO-126820-","KAO-126820-KAO-126820-","KAO-126820","KAO-126820-"
"KAO-127454-KAO-127454-","KAO-127454-KAO-127454-","KAO-127454","KAO-127454-"
"KAO-129465-KAO-129465-2","KAO-129465-KAO-129465-2","KAO-129465","KAO-129465-2"
"KAO-131437-KAO-131437-","KAO-131437-KAO-131437-","KAO-131437","KAO-131437-"
"KAO-133232-KAO-133232-2","KAO-133232-KAO-133232-2","KAO-133232","KAO-133232-2"
"KAO-134729-KAO-134729-","KAO-134729-KAO-134729-","KAO-134729","KAO-134729-"
"KAO-135107-KAO-135107-","KAO-135107-KAO-135107-","KAO-135107","KAO-135107-"
"KAO-135880-KAO-135880-","KAO-135880-KAO-135880-","KAO-135880","KAO-135880-"
"KAO-137120-KAO-137120-","KAO-137120-KAO-137120-","KAO-137120","KAO-137120-"
"KAO-139058-KAO-139058-","KAO-139058-KAO-139058-","KAO-139058","KAO-139058-"
"KAO-140063-KAO-140063-","KAO-140063-KAO-140063-","KAO-140063","KAO-140063-"
"KAO-140072-KAO-140072-","KAO-140072-KAO-140072-","KAO-140072","KAO-140072-"
"KAO-144727-KAO-144727-","KAO-144727-KAO-144727-","KAO-144727","KAO-144727-"
"KAO-145176-KAO-145176-","KAO-145176-KAO-145176-","KAO-145176","KAO-145176-"
"KAO-145520-KAO-145520-1","KAO-145520-KAO-145520-1","KAO-145520","KAO-145520-1"
"KAO-146624-KAO-146624-","KAO-146624-KAO-146624-","KAO-146624","KAO-146624-"
"KAO-148696-KAO-148696-","KAO-148696-KAO-148696-","KAO-148696","KAO-148696-"
"KAO-149033-KAO-149033-","KAO-149033-KAO-149033-","KAO-149033","KAO-149033-"
"KAO-153239-KAO-153239-","KAO-153239-KAO-153239-","KAO-153239","KAO-153239-"
"KAO-155180-KAO-155180-","KAO-155180-KAO-155180-","KAO-155180","KAO-155180-"
"KAO-157077-KAO-157077-5","KAO-157077-KAO-157077-5","KAO-157077","KAO-157077-5"
"KAO-160474-KAO-160474-","KAO-160474-KAO-160474-","KAO-160474","KAO-160474-"
"KAO-161665-KAO-161665-","KAO-161665-KAO-161665-","KAO-161665","KAO-161665-"
"KAO-164869-KAO-164869-","KAO-164869-KAO-164869-","KAO-164869","KAO-164869-"
"KAO-165418-KAO-165418-","KAO-165418-KAO-165418-","KAO-165418","KAO-165418-"
"KAO-168025-KAO-168025-","KAO-168025-KAO-168025-","KAO-168025","KAO-168025-"
"KAO-170635-KAO-170635-11","KAO-170635-KAO-170635-11","KAO-170635","KAO-170635-11"
"KAO-175213-KAO-175213-","KAO-175213-KAO-175213-","KAO-175213","KAO-175213-"
"MAO-009951-MAO-009951-","MAO-009951-MAO-009951-","MAO-009951","MAO-009951-"
"MAO-010959-MAO-010959-","MAO-010959-MAO-010959-","MAO-010959","MAO-010959-"
"MAO-011262-MAO-011262-","MAO-011262-MAO-011262-","MAO-011262","MAO-011262-"
"MAO-022637-MAO-022637-","MAO-022637-MAO-022637-","MAO-022637","MAO-022637-"
"KAO-124038-KAO-124038-","KAO-124038-KAO-124038-","KAO-124038","KAO-124038-"
"FAO-077181-FAO-077181-","FAO-077181-FAO-077181-","FAO-077181","FAO-077181-"
"FAO-077182-FAO-077182-","FAO-077182-FAO-077182-","FAO-077182","FAO-077182-"
"FAO-078439-FAO-078439-20","FAO-078439-FAO-078439-20","FAO-078439","FAO-078439-20"
"FAO-078441-FAO-078441-10","FAO-078441-FAO-078441-10","FAO-078441","FAO-078441-10"
"FAO-079034-FAO-079034-2","FAO-079034-FAO-079034-2","FAO-079034","FAO-079034-2"
"FAO-079078-FAO-079078-","FAO-079078-FAO-079078-","FAO-079078","FAO-079078-"
"FAO-079301-FAO-079301-01","FAO-079301-FAO-079301-01","FAO-079301","FAO-079301-01"
"FAO-082256-FAO-082256-20","FAO-082256-FAO-082256-20","FAO-082256","FAO-082256-20"
"FAO-083564-FAO-083564-20","FAO-083564-FAO-083564-20","FAO-083564","FAO-083564-20"
"FAO-084030-FAO-084030-01","FAO-084030-FAO-084030-01","FAO-084030","FAO-084030-01"
"FAO-084452-FAO-084452-","FAO-084452-FAO-084452-","FAO-084452","FAO-084452-"
"FAO-084468-FAO-084468-10","FAO-084468-FAO-084468-10","FAO-084468","FAO-084468-10"
"FAO-084472-FAO-084472-30","FAO-084472-FAO-084472-30","FAO-084472","FAO-084472-30"
"FAO-084866-FAO-084866-40","FAO-084866-FAO-084866-40","FAO-084866","FAO-084866-40"
"FAO-086041-FAO-086041-30","FAO-086041-FAO-086041-30","FAO-086041","FAO-086041-30"
"FAO-087626-FAO-087626-10","FAO-087626-FAO-087626-10","FAO-087626","FAO-087626-10"
"FAO-087808-FAO-087808-04","FAO-087808-FAO-087808-04","FAO-087808","FAO-087808-04"
"FAO-087808-FAO-087808-06","FAO-087808-FAO-087808-06","FAO-087808","FAO-087808-06"
"FAO-087990-FAO-087990-1","FAO-087990-FAO-087990-1","FAO-087990","FAO-087990-1"
"FAO-090626-FAO-090626-1","FAO-090626-FAO-090626-1","FAO-090626","FAO-090626-1"
"FAO-090628-FAO-090628-2","FAO-090628-FAO-090628-2","FAO-090628","FAO-090628-2"
"FAO-091014-FAO-091014-10","FAO-091014-FAO-091014-10","FAO-091014","FAO-091014-10"
"FAO-091015-FAO-091015-30","FAO-091015-FAO-091015-30","FAO-091015","FAO-091015-30"
"FAO-091022-FAO-091022-10","FAO-091022-FAO-091022-10","FAO-091022","FAO-091022-10"
"FAO-091111-FAO-091111-20","FAO-091111-FAO-091111-20","FAO-091111","FAO-091111-20"
"FAO-091126-FAO-091126-10","FAO-091126-FAO-091126-10","FAO-091126","FAO-091126-10"
"FAO-091127-FAO-091127-10","FAO-091127-FAO-091127-10","FAO-091127","FAO-091127-10"
"FAO-091188-FAO-091188-10","FAO-091188-FAO-091188-10","FAO-091188","FAO-091188-10"
"FAO-091199-FAO-091199-30","FAO-091199-FAO-091199-30","FAO-091199","FAO-091199-30"
"FAO-091208-FAO-091208-10","FAO-091208-FAO-091208-10","FAO-091208","FAO-091208-10"
"FAO-094681-FAO-094681-01","FAO-094681-FAO-094681-01","FAO-094681","FAO-094681-01"
"FAO-095458-FAO-095458-01","FAO-095458-FAO-095458-01","FAO-095458","FAO-095458-01"
"FAO-097538-FAO-097538-01","FAO-097538-FAO-097538-01","FAO-097538","FAO-097538-01"
"FAO-097604-FAO-097604-","FAO-097604-FAO-097604-","FAO-097604","FAO-097604-"
"FAO-097877-FAO-097877-01","FAO-097877-FAO-097877-01","FAO-097877","FAO-097877-01"
"FAO-099849-FAO-099849-01","FAO-099849-FAO-099849-01","FAO-099849","FAO-099849-01"
"FAO-099901-FAO-099901-","FAO-099901-FAO-099901-","FAO-099901","FAO-099901-"
"FAO-100300-FAO-100300-","FAO-100300-FAO-100300-","FAO-100300","FAO-100300-"
"FAO-101430-FAO-101430-01","FAO-101430-FAO-101430-01","FAO-101430","FAO-101430-01"
"FAO-102185-FAO-102185-01","FAO-102185-FAO-102185-01","FAO-102185","FAO-102185-01"
"FAO-102209-FAO-102209-01","FAO-102209-FAO-102209-01","FAO-102209","FAO-102209-01"
"FAO-103400-FAO-103400-01","FAO-103400-FAO-103400-01","FAO-103400","FAO-103400-01"
"FAO-105184-FAO-105184-","FAO-105184-FAO-105184-","FAO-105184","FAO-105184-"
"FAO-106342-FAO-106342-1","FAO-106342-FAO-106342-1","FAO-106342","FAO-106342-1"
"FAO-106578-FAO-106578-01","FAO-106578-FAO-106578-01","FAO-106578","FAO-106578-01"
"FAO-110241-FAO-110241-06","FAO-110241-FAO-110241-06","FAO-110241","FAO-110241-06"
"FAO-110420-FAO-110420-1","FAO-110420-FAO-110420-1","FAO-110420","FAO-110420-1"
"FAO-111830-FAO-111830-01","FAO-111830-FAO-111830-01","FAO-111830","FAO-111830-01"
"FAO-111839-FAO-111839-01","FAO-111839-FAO-111839-01","FAO-111839","FAO-111839-01"
"FAO-112365-FAO-112365-","FAO-112365-FAO-112365-","FAO-112365","FAO-112365-"
"FAO-115101-FAO-115101-01","FAO-115101-FAO-115101-01","FAO-115101","FAO-115101-01"
"FAO-115104-FAO-115104-1","FAO-115104-FAO-115104-1","FAO-115104","FAO-115104-1"
"FAO-115134-FAO-115134-4","FAO-115134-FAO-115134-4","FAO-115134","FAO-115134-4"
"FAO-115929-FAO-115929-2","FAO-115929-FAO-115929-2","FAO-115929","FAO-115929-2"
"FAO-117773-FAO-117773-2","FAO-117773-FAO-117773-2","FAO-117773","FAO-117773-2"
"FAO-119476-FAO-119476-","FAO-119476-FAO-119476-","FAO-119476","FAO-119476-"
"FAO-120601-FAO-120601-","FAO-120601-FAO-120601-","FAO-120601","FAO-120601-"
"FAO-123529-FAO-123529-01","FAO-123529-FAO-123529-01","FAO-123529","FAO-123529-01"
"FAO-123798-FAO-123798-01","FAO-123798-FAO-123798-01","FAO-123798","FAO-123798-01"
"FAO-126325-FAO-126325-030","FAO-126325-FAO-126325-030","FAO-126325","FAO-126325-030"
"FAO-127822-FAO-127822-01","FAO-127822-FAO-127822-01","FAO-127822","FAO-127822-01"
"FAO-128773-FAO-128773-4","FAO-128773-FAO-128773-4","FAO-128773","FAO-128773-4"
"FAO-129258-FAO-129258-","FAO-129258-FAO-129258-","FAO-129258","FAO-129258-"
"FAO-131146-FAO-131146-01","FAO-131146-FAO-131146-01","FAO-131146","FAO-131146-01"
"FAO-131567-FAO-131567-","FAO-131567-FAO-131567-","FAO-131567","FAO-131567-"
"FAO-132879-FAO-132879-","FAO-132879-FAO-132879-","FAO-132879","FAO-132879-"
"FAO-132911-FAO-132911-","FAO-132911-FAO-132911-","FAO-132911","FAO-132911-"
"FAO-135258-FAO-135258-01","FAO-135258-FAO-135258-01","FAO-135258","FAO-135258-01"
"FAO-135526-FAO-135526-2","FAO-135526-FAO-135526-2","FAO-135526","FAO-135526-2"
"FAO-135697-FAO-135697-0307","FAO-135697-FAO-135697-0307","FAO-135697","FAO-135697-0307"
"FAO-135905-FAO-135905-","FAO-135905-FAO-135905-","FAO-135905","FAO-135905-"
"FAO-135917-FAO-135917-10","FAO-135917-FAO-135917-10","FAO-135917","FAO-135917-10"
"FAO-137431-FAO-137431-01","FAO-137431-FAO-137431-01","FAO-137431","FAO-137431-01"
"FAO-137431-FAO-137431-02","FAO-137431-FAO-137431-02","FAO-137431","FAO-137431-02"
"FAO-141168-FAO-141168-040","FAO-141168-FAO-141168-040","FAO-141168","FAO-141168-040"
"FAO-141179-FAO-141179-04","FAO-141179-FAO-141179-04","FAO-141179","FAO-141179-04"
"FAO-141183-FAO-141183-06","FAO-141183-FAO-141183-06","FAO-141183","FAO-141183-06"
"FAO-142079-FAO-142079-","FAO-142079-FAO-142079-","FAO-142079","FAO-142079-"
"FAO-143676-FAO-143676-050","FAO-143676-FAO-143676-050","FAO-143676","FAO-143676-050"
"FAO-144785-FAO-144785-1","FAO-144785-FAO-144785-1","FAO-144785","FAO-144785-1"
"FAO-144893-FAO-144893-1","FAO-144893-FAO-144893-1","FAO-144893","FAO-144893-1"
"FAO-146883-FAO-146883-","FAO-146883-FAO-146883-","FAO-146883","FAO-146883-"
"FAO-147642-FAO-147642-01","FAO-147642-FAO-147642-01","FAO-147642","FAO-147642-01"
"FAO-147645-FAO-147645-01","FAO-147645-FAO-147645-01","FAO-147645","FAO-147645-01"
"FAO-147650-FAO-147650-01","FAO-147650-FAO-147650-01","FAO-147650","FAO-147650-01"
"FAO-147672-FAO-147672-","FAO-147672-FAO-147672-","FAO-147672","FAO-147672-"
"FAO-147691-FAO-147691-10","FAO-147691-FAO-147691-10","FAO-147691","FAO-147691-10"
"FAO-147701-FAO-147701-","FAO-147701-FAO-147701-","FAO-147701","FAO-147701-"
"FAO-147819-FAO-147819-","FAO-147819-FAO-147819-","FAO-147819","FAO-147819-"
"FAO-147914-FAO-147914-4","FAO-147914-FAO-147914-4","FAO-147914","FAO-147914-4"
"FAO-147929-FAO-147929-10","FAO-147929-FAO-147929-10","FAO-147929","FAO-147929-10"
"FAO-149538-FAO-149538-","FAO-149538-FAO-149538-","FAO-149538","FAO-149538-"
"FAO-153033-FAO-153033-01","FAO-153033-FAO-153033-01","FAO-153033","FAO-153033-01"
"FAO-153034-FAO-153034-01","FAO-153034-FAO-153034-01","FAO-153034","FAO-153034-01"
"FAO-153037-FAO-153037-01","FAO-153037-FAO-153037-01","FAO-153037","FAO-153037-01"
"FAO-153038-FAO-153038-01","FAO-153038-FAO-153038-01","FAO-153038","FAO-153038-01"
"FAO-153044-FAO-153044-01","FAO-153044-FAO-153044-01","FAO-153044","FAO-153044-01"
"FAO-153045-FAO-153045-02","FAO-153045-FAO-153045-02","FAO-153045","FAO-153045-02"
"FAO-154444-FAO-154444-011","FAO-154444-FAO-154444-011","FAO-154444","FAO-154444-011"
"FAO-154523-FAO-154523-010","FAO-154523-FAO-154523-010","FAO-154523","FAO-154523-010"
"IAO-018564-IAO-018564-","IAO-018564-IAO-018564-","IAO-018564","IAO-018564-"
"IAO-018990-IAO-018990-","IAO-018990-IAO-018990-","IAO-018990","IAO-018990-"
"IAO-020000-IAO-020000-","IAO-020000-IAO-020000-","IAO-020000","IAO-020000-"
"IAO-023956-IAO-023956-","IAO-023956-IAO-023956-","IAO-023956","IAO-023956-"
"IAO-024516-IAO-024516-","IAO-024516-IAO-024516-","IAO-024516","IAO-024516-"
"IAO-033321-IAO-033321-","IAO-033321-IAO-033321-","IAO-033321","IAO-033321-"
"IAO-033327-IAO-033327-","IAO-033327-IAO-033327-","IAO-033327","IAO-033327-"
"KAO-072951-KAO-072951-","KAO-072951-KAO-072951-","KAO-072951","KAO-072951-"
"KAO-092799-KAO-092799-1","KAO-092799-KAO-092799-1","KAO-092799","KAO-092799-1"
